66 18.249678 52.512130 2 4
67 89.875885 30.878989 6 2
68 94.262592 38.802465 6 3
69 93.051226 91.138418 6 6
70 33.771835 53.281232 3 4
71 70.207727 97.101066 5 6
72 76.808519 75.194125 5 5
73 9.086409 85.396672 1 6
74 17.464445 1.977037 2 1
75 41.905352 29.636989 3 2
76 37.823245 41.871644 3 3
77 13.844816 38.084668 1 3
78 29.978003 2.101212 2 1
79 23.880262 3.710937 2 1
80 22.105904 52.543455 2 4
81 49.452522 88.252202 3 6
82 77.383010 5.900249 5 1
83 11.980142 54.780126 1 4
84 34.191570 45.681188 3 3
85 58.812174 58.514993 4 4
86 6.992704 81.893146 1 5
87 40.316072 58.548304 3 4
88 19.116093 89.227724 2 6
89 17.633181 20.770358 2 2
90 11.574788 15.891457 1 1
91 99.264408 68.157079 6 5
92 81.179608 64.221514 5 4
93 32.934248 73.755328 2 5
94 82.348272 72.126100 5 5
95 65.798241 35.877449 4 3
96 61.036477 41.500365 4 3
97 81.495418 77.396540 5 5
98 27.431076 4.474204 2 1
99 60.104123 51.409111 4 4
100 63.021460 18.089320 4 2
101 27.850087 45.248923 2 3
102 64.298576 74.283195 4 5
103 41.365533 61.805223 3 4
104 61.828932 85.443640 4 6
105 18.145710 30.792796 2 2
106 2.332819 0.918198 1 1
107 95.145324 99.075481 6 6
108 20.493998 60.409316 2 4
109 93.565238 55.956733 6 4
110 54.686618 43.912796 4 3
111 44.975194 30.680532 3 2
112 20.081388 21.579950 2 2
113 4.989563 20.956113 1 2
114 57.456334 91.482018 4 6
115 41.560994 65.415889 3 4
116 35.570056 58.670248 3 4
117 39.194562 3.385016 3 1
118 28.551638 9.160403 2 1
119 44.438454 92.593663 3 6
120 92.128417 60.592750 6 4
121 86.114594 1.471718 6 1
122 68.670079 84.456849 5 6
123 12.964724 5.965605 1 1
124 1.307210 39.115873 1 3
125 86.567599 1.505738 6 1
126 92.428850 88.671882 6 6
127 66.206866 65.491096 4 4
128 7.633988 9.297714 1 1
129 0.325213 52.667011 1 4
130 78.975626 65.401875 5 4
131 54.589254 79.838869 4 5
132 72.675282 25.331472 5 2
133 25.524609 13.835444 2 1
134 48.294925 46.758667 3 3
135 10.087590 50.421421 1 4
136 85.839503 1.004773 6 1
137 82.157048 96.431760 5 6
138 1.945940 92.961930 1 6
139 6.308040 3.796223 1 1
140 19.025691 27.666558 2 2
141 44.731408 64.938183 3 4
142 15.112348 48.715534 1 3
143 64.965771 53.427980 4 4
144 35.680239 39.411637 3 3
145 72.199231 72.470181 5 5
146 30.614103 10.658069 2 1
147 91.077960 74.091375 6 5
148 23.905767 65.134380 2 4
149 36.841132 2.618145 3 1
150 84.925788 4.181606 6 1
151 5.612107 42.603861 1 3
152 47.973325 50.169448 3 4
153 98.052667 60.750525 6 4
154 91.265598 75.041649 6 5
155 71.381289 97.113234 5 6
156 2.921173 26.428870 1 2
157 1.831051 8.067611 1 1
158 15.463582 11.435181 1 1
159 75.653758 93.824878 5 6
160 12.880378 59.261167 1 4
161 12.252417 59.917803 1 4
162 6.587285 25.602569 1 2
163 41.245067 94.838728 3 6
164 35.349536 1.699639 3 1
165 97.342545 76.235855 6 5
166 86.197479 40.513033 6 3
167 86.786706 3.676143 6 1
168 20.847921 42.333337 2 3
169 98.482317 56.435266 6 4
170 57.626190 46.822281 4 3
171 46.415983 76.112051 3 5
172 30.208432 41.725652 2 3
173 9.852399 13.684612 1 1
174 69.813762 18.044795 5 2
175 89.307697 73.087880 6 5
176 30.228708 14.121836 2 1
177 82.409960 44.220280 5 3
178 59.011238 97.762207 4 6
179 50.268903 89.765938 4 6
180 72.480835 26.128219 5 2
181 45.503502 26.195755 3 2
182 96.048863 1.693057 6 1
183 94.043881 90.196079 6 6
184 9.787085 52.112250 1 4
185 8.470158 79.540197 1 5
186 86.891040 9.578174 6 1
187 88.027163 0.600615 6 1
188 20.201169 47.263913 2 3
189 64.423107 93.396782 4 6
190 9.842615 57.089800 1 4
191 50.758294 65.943640 4 4
192 89.291510 73.575493 6 5
193 68.925022 80.933869 5 5
194 24.040883 76.351503 2 5
195 76.872758 54.236034 5 4
196 48.105076 41.438039 3 3
197 7.356760 52.669757 1 4
198 50.762252 75.159801 4 5
199 13.109286 0.937614 1 1
200 76.397349 10.119295 5 1
201 96.528776 8.924424 6 1
202 11.592024 89.627376 1 6
203 74.524549 21.853030 5 2
204 58.546026 24.079295 4 2
205 88.446030 39.609320 6 3
206 5.650283 92.721609 1 6
207 45.242030 87.078173 3 6
208 23.023088 48.896178 2 3
209 57.125434 85.288919 4 6
210 21.836426 92.051100 2 6
211 3.862608 40.839012 1 3
212 5.381908 10.516233 1 1
213 52.978164 57.295401 4 4
214 11.449373 4.256755 1 1
215 50.090242 72.474935 4 5
216 49.423079 34.608560 3 3
217 3.507458 36.650509 1 3
218 91.560064 50.492896 6 4
219 86.176834 92.353827 6 6
220 1.534710 28.996152 1 2
221 23.935781 71.646243 2 5
222 10.157347 77.737783 1 5
223 24.466222 43.166269 2 3
224 59.159932 51.451600 4 4
225 76.863533 72.158748 5 5
226 80.357911 74.051838 5 5
227 50.617959 81.831410 4 5
228 5.926416 57.587050 1 4
229 86.174757 55.117387 6 4
230 82.865449 12.405751 5 1
231 71.017361 0.157201 5 1
232 3.179708 29.134410 1 2
233 67.143578 30.023651 5 2
234 43.383748 27.329576 3 2
235 12.429078 13.432854 1 1
236 10.494259 41.603257 1 3
237 82.058394 26.012221 5 2
238 14.832975 1.387821 1 1
239 22.127215 35.291545 2 3
240 76.193006 42.120261 5 3
241 68.669113 52.669141 5 4
242 32.987905 14.364442 2 1
243 37.535813 74.466513 3 5
244 72.988437 73.195372 5 5
245 17.376018 55.669727 2 4
246 68.551413 87.045556 5 6
247 55.839297 34.473898 4 3
248 53.565088 96.226414 4 6
249 92.317117 75.271500 6 5
250 68.696072 33.616601 5 3
251 36.073251 70.790785 3 5
252 66.255426 39.745138 4 3
253 1.374128 40.795052 1 3
254 66.751202 21.944566 5 2
255 8.881692 61.757104 1 4
256 1.918164 21.724189 1 2
257 20.605501 37.448468 2 3
258 39.982298 29.394839 3 2
259 52.427770 79.215170 4 5
260 39.710013 72.705863 3 5
261 69.728216 63.198524 5 4
262 12.304248 73.336101 1 5
263 16.870624 2.810823 2 1
264 21.648961 17.079903 2 2
265 17.008304 52.864586 2 4
266 31.289306 90.115629 2 6
267 44.371885 7.915260 3 1
268 13.699181 53.529034 1 4
269 64.283387 84.208745 4 6
270 96.975321 34.041247 6 3
271 36.771114 71.286836 3 5
272 4.564694 12.477306 1 1
273 25.828767 96.518435 2 6
274 83.749241 68.785104 6 5
275 68.870239 80.877252 5 5
276 52.460956 58.317733 4 4
277 68.391903 46.025374 5 3
278 75.975444 27.628326 5 2
279 31.692832 6.596690 2 1
280 14.840573 47.262136 1 3
281 23.958380 94.477381 2 6
282 33.057992 26.094543 2 2
283 17.134855 87.387647 2 6
284 86.381353 47.847479 6 3
285 21.675771 77.277240 2 5
286 10.270416 20.774137 1 2
287 23.099284 16.617336 2 1
288 26.501975 80.449414 2 5
289 10.850049 25.825454 1 2
290 87.956195 21.520024 6 2
291 66.507789 62.583722 4 4
292 79.252547 34.595139 5 3
293 63.042518 25.051395 4 2
294 3.597587 80.699656 1 5
295 40.508457 43.840360 3 3
296 75.634389 78.434111 5 5
297 48.033493 71.589987 3 5
298 38.770057 2.816833 3 1
299 41.749292 90.080430 3 6
300 61.235383 83.416509 4 6
301 75.782246 60.658747 5 4
302 86.144006 40.570836 6 3
303 23.763036 58.480446 2 4
304 10.524276 49.045811 1 3
305 84.501009 70.412641 6 5
306 10.465114 69.299293 1 5
307 3.309619 42.689336 1 3
308 73.229360 27.513206 5 2
309 33.574127 31.401882 3 2
310 21.839073 60.755099 2 4
311 57.948333 7.058696 4 1
312 47.933957 16.087989 3 1
313 29.291714 65.730440 2 4
314 99.666059 9.296601 6 1
315 5.162609 2.245220 1 1
316 93.353210 6.329496 6 1
317 71.230441 55.610713 5 4
318 41.214819 98.824189 3 6
319 46.036046 69.976424 3 5
320 68.713665 53.502533 5 4
321 57.602409 54.232437 4 4
322 60.095753 37.175328 4 3
323 89.779148 24.555972 6 2
324 41.239201 57.019668 3 4
325 29.006282 83.211581 2 5
326 26.786939 26.193968 2 2
327 49.331965 6.595051 3 1
328 10.953876 23.300143 1 2
329 61.753174 70.357646 4 5
330 25.886556 80.319188 2 5
331 12.818661 40.491398 1 3
332 80.844280 16.126604 5 1
333 44.303073 69.095413 3 5
334 2.909696 54.291816 1 4
335 50.805772 91.337739 4 6
336 43.881050 86.397213 3 6
337 83.335821 66.599855 6 4
338 87.217095 91.456710 6 6
339 15.116737 9.226575 1 1
340 67.481189 13.112141 5 1
341 89.594002 31.550597 6 2
342 7.057833 58.142232 1 4
343 21.381030 69.328366 2 5
344 30.699905 80.499839 2 5
345 87.873340 74.384945 6 5
346 57.727597 86.727433 4 6
347 84.547028 64.655368 6 4
348 9.772680 62.379876 1 4
349 80.399497 93.026163 5 6
350 44.488611 10.261279 3 1
351 94.263518 85.083490 6 6
352 13.585346 84.175572 1 6
353 68.318450 55.286354 5 4
354 98.166909 34.877254 6 3
355 75.335536 20.989736 5 2
356 42.231944 85.431020 3 6
357 2.140891 25.490921 1 2
358 53.237095 62.750489 4 4
359 77.386005 62.772909 5 4
360 79.027187 11.253534 5 1
361 88.719395 77.344289 6 5
362 85.724339 47.973550 6 3
363 77.405421 28.560456 5 2
364 29.172394 19.793938 2 2
365 29.700373 47.654166 2 3
366 31.397823 40.480861 2 3
367 59.047621 41.564451 4 3
368 86.730765 4.693535 6 1
369 4.381092 76.254334 1 5
370 43.499429 49.030701 3 3
371 53.330450 95.834890 4 6
372 45.649912 96.367996 3 6
373 38.515368 46.313582 3 3
374 3.645970 33.257564 1 2
375 86.825917 94.568624 6 6
376 70.276604 24.064806 5 2
377 19.849767 86.191057 2 6
378 69.562796 16.936635 5 2
379 85.475215 18.667414 6 2
380 6.140692 91.822334 1 6
381 31.035467 19.095971 2 2
382 28.951148 99.855984 2 6
383 24.839767 84.898736 2 6
384 42.742226 45.774971 3 3
385 71.049210 50.032260 5 4
386 30.061163 34.071033 2 3
387 0.900238 82.798142 1 5
388 36.657810 87.690205 3 6
389 27.370029 60.856425 2 4
390 76.436947 21.819732 5 2
391 19.441219 37.362120 2 3
392 65.489252 20.189903 4 2
393 42.896758 43.749485 3 3
394 5.819701 87.005794 1 6
395 66.610104 30.615562 4 2
396 11.009633 92.799484 1 6
397 93.954577 41.001571 6 3
398 21.339362 69.911240 2 5
399 28.414426 29.298096 2 2
400 63.318904 54.785053 4 4
401 58.727142 74.730406 4 5
402 6.894817 95.678418 1 6
403 72.722727 8.198717 5 1
404 96.903201 10.679996 6 1
405 9.064131 44.002517 1 3
406 38.017218 71.105569 3 5
407 93.759790 29.078273 6 2
408 94.199048 17.468921 6 2
409 2.852321 38.798729 1 3
410 94.530501 71.428899 6 5
411 46.137887 33.654550 3 3
412 82.595704 58.588265 5 4
413 89.001575 70.363114 6 5
414 91.967722 89.018055 6 6
415 63.141420 35.784840 4 3
416 6.765887 79.219251 1 5
417 62.585427 45.697231 4 3
418 74.971360 29.290777 5 2
419 62.283162 52.766037 4 4
420 79.797183 69.790328 5 5
421 23.789207 20.309172 2 2
422 57.800267 55.656422 4 4
423 90.076063 98.582457 6 6
424 43.803449 40.172608 3 3
425 1.056946 47.799550 1 3
426 54.585477 4.926965 4 1
427 47.515372 72.966744 3 5
428 23.527573 35.743223 2 3
429 96.191583 7.464245 6 1
430 15.121616 17.387975 1 2
431 67.941604 19.299373 5 2
432 74.903969 8.307944 5 1
433 97.151260 31.816373 6 2
434 70.750196 51.600974 5 4
435 89.755673 91.657417 6 6
436 14.631218 69.815790 1 5
437 82.897793 74.777609 5 5
438 99.285582 83.012512 6 5
439 77.883275 66.733402 5 5
440 66.512315 24.864785 4 2
441 13.891678 58.261620 1 4
442 37.953985 17.574162 3 2
443 99.936410 59.880242 6 4
444 75.651981 99.189402 5 6
445 61.691271 9.970072 4 1
446 8.960340 86.831575 1 6
447 55.695690 56.198371 4 4
448 22.557566 55.636661 2 4
449 81.602072 58.444273 5 4
450 73.567475 29.319637 5 2
451 91.837871 47.366394 6 3
452 15.772075 16.579247 1 1
453 73.435297 82.763223 5 5
454 97.466490 4.604656 6 1
455 7.758842 72.826677 1 5
456 53.874879 92.280405 4 6
457 7.173258 23.751458 1 2
458 92.736825 30.943436 6 2
459 72.893052 99.972507 5 6
460 25.517741 48.416803 2 3
461 12.702280 51.157757 1 4
462 99.838994 85.282999 6 6
463 31.106175 42.143571 2 3
464 59.620756 32.781945 4 2
465 45.762231 46.988420 3 3
466 86.852520 55.203598 6 4
467 63.538567 5.521677 4 1
468 46.934897 21.134109 3 2
469 45.874979 9.026496 3 1
470 72.566121 86.411611 5 6
471 17.702861 76.428793 2 5
472 28.884853 35.219222 2 3
473 96.252391 0.540993 6 1
474 25.046735 26.517770 2 2
475 87.689829 9.064636 6 1
476 89.937880 32.190470 6 2
477 80.547766 72.287733 5 5
478 47.958510 26.090115 3 2
479 48.012412 50.381191 3 4
480 95.701441 63.962841 6 4
481 6.802876 61.126225 1 4
482 43.172388 21.349960 3 2
483 1.918616 43.576718 1 3
484 90.534407 57.482227 6 4
485 35.056063 25.924522 3 2
486 30.101494 89.383057 2 6
487 3.929737 84.601936 1 6
488 5.663653 72.455101 1 5
489 1.815137 15.896743 1 1
490 9.717008 36.367063 1 3
491 55.911163 67.106240 4 5
492 31.629892 51.776194 2 4
493 81.962080 79.115542 5 5
494 84.343796 52.070310 6 4
495 56.158794 40.411975 4 3
496 77.343640 91.708011 5 6
497 66.644868 9.664517 4 1
498 83.104544 39.755792 5 3
499 1.784889 22.389920 1 2
500 72.114220 23.807416 5 2
501 64.324974 0.743158 4 1
502 97.275728 9.628186 6 1
503 6.112932 54.519325 1 4
504 66.721755 18.660936 5 2
505 51.387427 18.009628 4 2
506 99.838235 6.090631 6 1
507 94.841898 59.950965 6 4
508 54.934126 92.681847 4 6
509 8.583559 32.544302 1 2
510 9.150016 24.331891 1 2
511 87.416072 67.051860 6 5
512 67.827904 23.538474 5 2
513 80.064868 56.039667 5 4
514 57.937671 60.143443 4 4
515 53.337366 90.695452 4 6
516 89.854294 57.224596 6 4
517 82.879693 2.169806 5 1
518 45.698381 28.369933 3 2
519 57.082841 21.471190 4 2
520 7.798170 20.349211 1 2
521 76.542705 57.565404 5 4
522 85.123173 80.025343 6 5
523 69.840953 59.022622 5 4
524 31.610294 34.914343 2 3
525 74.650454 83.417800 5 6
526 1.296989 45.861129 1 3
527 31.455787 39.883273 2 3
528 19.549855 69.665969 2 5
529 43.504544 84.458331 3 6
530 6.200600 35.051487 1 3
531 91.769354 52.464710 6 4
532 99.156501 52.044568 6 4
533 86.317250 75.906815 6 5
534 50.433911 21.664819 4 2
535 46.977795 2.261382 3 1
536 0.278047 7.828169 1 1
537 55.812694 50.955723 4 4
538 49.099740 58.719371 3 4
539 13.668112 88.871955 1 6
540 6.712101 91.752215 1 6
541 72.899973 1.454204 5 1
542 89.431707 69.874918 6 5
543 50.877839 83.097046 4 5
544 88.976852 21.706945 6 2
545 54.582898 72.678827 4 5
546 54.019366 82.191290 4 5
547 48.820836 47.158384 3 3
548 2.308322 31.554404 1 2
549 70.384327 39.425510 5 3
550 35.378261 79.888430 3 5
551 51.848185 23.994601 4 2
552 21.188401 13.173618 2 1
553 53.301290 75.129816 4 5
554 75.132131 78.671571 5 5
555 72.763925 32.624026 5 2
556 34.540009 27.033831 3 2
557 88.670457 48.320407 6 3
558 34.218993 42.939057 3 3
559 85.791174 45.724963 6 3
560 44.182778 22.412174 3 2
561 92.311723 21.433128 6 2
562 89.302385 94.069201 6 6
563 56.284939 92.869160 4 6
564 93.224669 23.313472 6 2
565 67.930999 45.860842 5 3
566 54.963575 86.986510 4 6
567 76.713714 28.254258 5 2
568 0.771965 4.216355 1 1
569 3.001575 44.086805 1 3
570 51.270064 64.336489 4 4
571 30.482741 25.316230 2 2
572 94.672117 0.961220 6 1
573 22.206680 44.846992 2 3
574 71.960270 32.852168 5 2
575 97.847596 12.262929 6 1
576 14.960960 76.411994 1 5
577 68.014177 90.489486 5 6
578 59.753766 44.874371 4 3
579 51.467526 42.355050 4 3
580 7.267832 87.965077 1 6
581 19.067592 67.046672 2 5
582 62.191030 9.491690 4 1
583 63.073772 0.670948 4 1
584 37.639168 84.545222 3 6
585 88.815962 17.008635 6 2
586 23.926145 2.394992 2 1
587 57.278869 85.126929 4 6
588 38.073172 94.419532 3 6
589 69.168266 82.383820 5 5
590 69.540462 91.295226 5 6
591 3.728707 63.684759 1 4
592 35.515205 51.977168 3 4
593 96.946491 91.355679 6 6
594 44.714737 44.632193 3 3
595 34.599919 1.963335 3 1
596 26.145548 51.563737 2 4
597 24.524666 45.691669 2 3
598 12.991802 45.305832 1 3
599 10.870940 75.881566 1 5
600 31.498236 9.525777 2 1
601 70.279458 88.033634 5 6
602 50.381361 88.290518 4 6
603 37.845857 32.494720 3 2
604 13.281702 61.812124 1 4
605 9.341240 28.296251 1 2
606 40.703017 1.246726 3 1
607 48.085971 38.846606 3 3
608 29.728967 23.795376 2 2
609 40.622800 86.622883 3 6
610 50.833200 90.623373 4 6
611 28.204744 63.445145 2 4
612 87.887199 91.418074 6 6
613 32.216131 66.695842 2 5
614 56.916152 82.248007 4 5
615 64.907610 67.879029 4 5
616 83.463424 68.334603 6 5
617 3.986058 7.670701 1 1
618 0.118701 95.030962 1 6
619 25.208898 47.128316 2 3
620 22.675274 62.411265 2 4
621 53.552703 75.601981 4 5
622 73.653060 59.163463 5 4
623 65.933899 46.281995 4 3
624 89.012637 6.763332 6 1
625 69.843089 45.950170 5 3
626 81.561416 66.068619 5 4
627 88.414897 98.660659 6 6
628 51.898135 25.449335 4 2
629 7.005476 97.607690 1 6
630 64.150635 16.368090 4 1
631 15.715743 75.752640 1 5
632 13.941363 82.009225 1 5
633 10.718264 85.854109 1 6
634 54.984900 14.256175 4 1
635 71.770366 12.907066 5 1
636 58.813880 20.224468 4 2
637 98.788625 86.748509 6 6
638 19.988664 41.926948 2 3
639 84.496368 76.387501 6 5
640 92.728957 30.794517 6 2
641 98.424283 8.689626 6 1
642 30.481808 36.078961 2 3
643 18.245643 67.174928 2 5
644 69.092117 55.065541 5 4
645 33.675136 48.221985 3 3
646 38.863441 80.025984 3 5
647 64.879739 14.819066 4 1
648 48.095540 67.513673 3 5
649 38.279721 26.638946 3 2
650 58.180301 19.571100 4 2
651 87.308471 0.672087 6 1
652 70.861443 62.376452 5 4
653 41.514773 81.531228 3 5
654 94.960250 8.555440 6 1
655 14.506054 63.999035 1 4
656 21.196560 6.642548 2 1
657 37.634440 3.152105 3 1
658 48.460891 90.871692 3 6
659 32.819832 86.744326 2 6
660 7.101888 11.551254 1 1
661 3.098969 99.318169 1 6
662 68.877855 29.736472 5 2
663 4.812443 23.143945 1 2
664 18.888901 17.819650 2 2
665 70.030986 44.537172 5 3
666 62.076854 2.144523 4 1
667 73.929042 38.908029 5 3
668 11.085454 86.006722 1 6
669 99.200756 19.152139 6 2
670 39.058113 86.681612 3 6
671 80.956999 51.358768 5 4
672 11.271637 32.740165 1 2
673 21.330091 72.513593 2 5
674 34.631329 86.251933 3 6
675 26.546248 16.693626 2 2
676 80.567874 55.972974 5 4
677 31.617876 50.539389 2 4
678 61.673843 43.779687 4 3
679 62.984266 93.454117 4 6
680 37.704579 48.003337 3 3
681 29.128423 12.494303 2 1
682 24.864233 28.573451 2 2
683 87.970434 22.315462 6 2
684 11.434726 3.682776 1 1
685 90.047195 24.419195 6 2
686 90.928069 93.795833 6 6
687 43.310300 1.472674 3 1
688 4.507724 93.053848 1 6
689 51.796686 57.362213 4 4
690 1.202115 31.359832 1 2
691 92.251075 4.183700 6 1
692 36.505001 82.600157 3 5
693 63.618529 37.412146 4 3
694 16.717766 79.577212 2 5
695 60.605441 80.440481 4 5
696 82.544744 57.357820 5 4
697 28.466214 91.506720 2 6
698 6.024076 71.013122 1 5
699 78.861558 8.273891 5 1
700 40.195283 17.328943 3 2
701 20.916029 8.086265 2 1
702 21.615232 43.255080 2 3
703 55.152917 11.858698 4 1
704 37.893621 95.954053 3 6
705 16.292174 84.885840 1 6
706 62.096877 73.683374 4 5
707 42.262492 43.369842 3 3
708 44.747641 75.841865 3 5
709 7.315234 67.506573 1 5
710 84.120215 40.833804 6 3
711 35.761395 33.451477 3 3
712 53.807582 57.521142 4 4
713 16.321504 91.879607 1 6
714 10.632359 59.572633 1 4
715 54.933042 51.195389 4 4
716 88.724367 70.670835 6 5
717 33.463928 31.333725 3 2
718 80.135912 85.057477 5 6
719 13.309619 78.685551 1 5
720 27.169427 4.101078 2 1
721 24.293712 14.700355 2 1
722 95.420309 31.336828 6 2
723 81.448396 97.450722 5 6
724 43.472687 70.699034 3 5
725 53.734916 25.737342 4 2
726 59.621975 4.444742 4 1
727 81.001251 4.577190 5 1
728 47.642400 16.619978 3 1
729 67.702666 16.125507 5 1
730 32.489883 6.976191 2 1
731 26.181512 24.768866 2 2
732 38.262569 30.195433 3 2
733 58.478851 64.389673 4 4
734 0.377639 31.382452 1 2
735 46.408042 61.302127 3 4
736 92.720711 5.346552 6 1
737 15.447490 91.318509 1 6
738 29.752726 22.604814 2 2
739 82.207244 33.607959 5 3
740 89.800747 66.732368 6 5
741 28.905231 98.805190 2 6
742 65.908109 57.168800 4 4
743 45.379456 82.124086 3 5
744 96.882849 69.428940 6 5
745 71.400697 33.503508 5 3
746 46.080897 55.489999 3 4
747 73.986997 82.094949 5 5
748 56.824093 44.626797 4 3
749 28.419708 89.291771 2 6
750 19.327313 16.896526 2 2
751 92.896880 97.157549 6 6
752 78.050796 74.650548 5 5
753 88.221686 53.259429 6 4
754 4.272744 42.751993 1 3
755 11.412020 20.836322 1 2
756 65.475463 45.545864 4 3
757 29.245799 68.779070 2 5
758 70.250172 92.066847 5 6
759 50.950530 99.480364 4 6
760 29.558279 43.545498 2 3
761 62.743725 36.199052 4 3
762 97.359836 96.114758 6 6
763 97.783465 3.711503 6 1
764 76.165134 32.917394 5 2
765 98.159168 96.789711 6 6
766 56.627480 43.824721 4 3
767 18.517197 17.111839 2 2
768 10.831178 77.014325 1 5
769 99.262544 48.798732 6 3
770 52.708088 38.098387 4 3
771 59.307338 40.664552 4 3
772 87.620962 41.785950 6 3
773 90.162564 25.818934 6 2
774 88.476549 14.706071 6 1
775 73.716941 69.371938 5 5
776 94.983217 51.580540 6 4
777 52.054663 27.144370 4 2
778 43.366196 10.043796 3 1
779 88.682476 83.509763 6 6
780 98.830391 50.755061 6 4
781 23.929574 27.388305 2 2
782 5.460727 61.787602 1 4
783 23.226868 11.137207 2 1
784 56.530065 61.428691 4 4
785 83.453583 8.359277 6 1
786 61.114520 27.360318 4 2
787 20.359654 60.766818 2 4
788 74.577425 17.656265 5 2
789 37.845283 50.039133 3 4
790 25.270914 9.129826 2 1
791 39.030110 93.509047 3 6
792 7.424969 99.364541 1 6
793 98.811964 89.479542 6 6
794 90.667521 82.386822 6 5
795 80.049968 2.541097 5 1
796 85.277700 85.585584 6 6
797 50.471998 6.531200 4 1
798 84.762211 32.403931 6 2
799 87.578138 94.409975 6 6
800 14.619043 95.837990 1 6
801 44.677917 23.542537 3 2
802 49.482897 20.256980 3 2
803 76.060612 21.464787 5 2
804 16.814781 90.948048 2 6
805 74.268133 12.512447 5 1
806 0.798818 13.593106 1 1
807 81.444531 97.623482 5 6
808 57.349346 60.169368 4 4
809 81.513522 87.654182 5 6
810 82.630524 38.159312 5 3
811 25.036163 40.714397 2 3
812 71.080793 30.150909 5 2
813 56.388405 23.925223 4 2
814 2.760307 28.658959 1 2
815 8.548317 23.793119 1 2
816 7.357862 93.119720 1 6
817 67.283719 82.800593 5 5
818 27.174349 83.382629 2 6
819 29.683518 85.120327 2 6
820 2.924533 66.586158 1 4
821 45.393446 45.414738 3 3
822 13.662402 56.063645 1 4
823 19.025029 41.896445 2 3
824 40.244519 64.945709 3 4
825 13.243680 50.169744 1 4
826 85.520331 50.537505 6 4
827 51.058596 76.384089 4 5
828 64.210177 84.542973 4 6
829 7.696961 7.005339 1 1
830 81.845381 19.038333 5 2
831 74.823585 14.709439 5 1
832 11.157357 78.079769 1 5
833 98.252793 13.748758 6 1
834 72.183588 3.344398 5 1
835 42.992930 98.418831 3 6
836 50.689701 21.690724 4 2
837 42.578572 31.310227 3 2
838 90.183234 99.488638 6 6
839 92.107129 56.777030 6 4
840 53.022994 58.576120 4 4
841 52.943381 83.962462 4 6
842 23.427846 71.379041 2 5
843 41.238279 23.828771 3 2
844 72.392153 36.773163 5 3
845 69.590447 38.540251 5 3
846 94.766692 86.427635 6 6
847 31.535940 8.405349 2 1
848 80.520485 45.463281 5 3
849 50.072283 82.118825 4 5
850 84.230335 97.165744 6 6
851 24.907381 17.543169 2 2
852 93.232894 94.154414 6 6
853 87.185863 61.577399 6 4
854 70.013268 46.827092 5 3
855 16.510563 54.191331 1 4
856 8.001720 72.143705 1 5
857 62.383426 70.426906 4 5
858 12.025247 34.009210 1 3
859 92.788977 58.620476 6 4
860 10.545938 71.857400 1 5
861 26.397812 68.378610 2 5
862 62.157414 31.777540 4 2
863 84.453253 39.605302 6 3
864 14.561487 58.981147 1 4
865 74.309498 97.352937 5 6
866 61.678880 19.955512 4 2
867 22.115221 46.238261 2 3
868 70.242506 24.735327 5 2
869 48.395784 13.975531 3 1
870 78.073935 55.847800 5 4
871 1.205891 64.142168 1 4
872 14.460307 61.216418 1 4
873 58.840870 93.080167 4 6
874 41.149603 78.272836 3 5
